"Ident_8","Kmp_Rsys",Rijstrook,"X_coord_EPSG_31370","Y_coord_EPSG_31370","beschrijvende_id","breedtegraad_EPSG_4326","lengtegraad_EPSG_4326","lve_nr","unieke_id","volledige_naam"
A0190311,"0.003",R10,"67890.0307","169357.1823",H108L10,"50.82884628","3.203239224","359.0",2692,"Complex nr 1 Gullegem"
A0100001,"19.071",R12,"126433.7583","178662.7645",H192L30,"50.91780874","4.033619828","159.0",1360,"complex Aalst (19) (oostzijde)"
A0190361,"0.111",R10,"67863.4037","169293.7669",H105L10,"50.82827252","3.202875453","359.0",2691,"Complex nr 1 Gullegem"
A0190321,"0.011",R10,"67769.3853","169315.6083",H107L10,"50.82845557","3.201536272","359.0",2690,"Complex nr 1 Gullegem"
A0100001,"19.071",R11,"126433.7583","178662.7645",H192L20,"50.91780874","4.033619828","159.0",1359,"complex Aalst (19) (oostzijde)"
A0100001,"19.071",R10,"126433.7583","178662.7645",H192L10,"50.91780874","4.033619828","159.0",1358,"complex Aalst (19) (oostzijde)"
A0195031,"0.876",R11,"67851.2409","169354.7813",H102L20,"50.82881922","3.202689247","359.0",2689,"Complex nr 1 Gullegem"
A0195031,"0.876",R10,"67851.2409","169354.7813",H102L10,"50.82881922","3.202689247","359.0",2688,"Complex nr 1 Gullegem"
A0195022,"0.884",R10,"67842.9445","169314.1895",H101L10,"50.8284532","3.202580546","359.0",2687,"Complex nr 1 Gullegem"
A0105001,"0.096",R10,"125758.7807","179190.0831",H107L10,"50.9225212","4.023986422","158.0",1355,"complex Aalst (19) (westzijde)"
A0190001,"0.877",R11,"67847.8611","169341.9503",H192L20,"50.82870342","3.202644138","359.0",2686,"Complex nr 1 Gullegem"
A0105011,"1.05",R10,"125806.5779","179258.3235",H106L10,"50.92313662","4.024661712","158.0",1354,"complex Aalst (19) (westzijde)"
A0190001,"0.877",R10,"67847.8611","169341.9503",H192L10,"50.82870342","3.202644138","359.0",2685,"Complex nr 1 Gullegem"
A0100002,"19.937",R12,"125785.6729","179237.0565",H191L30,"50.92294458","4.024365794","158.0",1353,"complex Aalst (19) (westzijde)"
A0190002,"0.884",R11,"67845.0011","169327.4667",H191L20,"50.82857283","3.202606775","359.0",2684,"Complex nr 1 Gullegem"
A0105011,"0.526",R10,"126180.6369","178895.5697",S162L10,"50.91989117","4.030005189","159.0",1374,"complex Aalst (19) (oostzijde)"
A0100681,"0.286",R10,"126253.1921","178742.9099",S205L10,"50.91852184","4.031046876","159.0",1373,"complex Aalst (19) (oostzijde)"
A0100641,"0.026",R10,"126172.0871","178806.8099",S207L10,"50.91909294","4.029889349","159.0",1372,"complex Aalst (19) (oostzijde)"
A0105001,"0.676",R10,"126187.0763","178818.5107",S272L10,"50.91919874","4.030101754","159.0",1371,"complex Aalst (19) (oostzijde)"
A0100661,"0.11",R10,"126415.6729","178598.6351",S251L10,"50.91723153","4.033366752","159.0",1370,"complex Aalst (19) (oostzijde)"
A0100621,"0.029",R10,"126400.1549","178604.8459",S271L10,"50.91728673","4.033145679","159.0",1369,"complex Aalst (19) (oostzijde)"
A0105001,"0.961",R10,"126414.3515","178636.0179",S252L10,"50.91756752","4.033345564","159.0",1368,"complex Aalst (19) (oostzijde)"
A0180001,"22.098",R10,"36864.8835","201359.0093",H192L10,"51.11124703","2.753092317","361.0",2699,"Complex nr 3 Nieuwpoort"
A0100002,"19.069",R12,"126424.1329","178650.2651",S291L30,"50.91769599","4.033483748","159.0",1367,"complex Aalst (19) (oostzijde)"
A0180002,"22.097",R11,"36850.9939","201377.9489",H191L20,"51.11141452","2.752888141","361.0",2698,"Complex nr 3 Nieuwpoort"
A0100002,"19.069",R11,"126424.1329","178650.2651",S291L20,"50.91769599","4.033483748","159.0",1366,"complex Aalst (19) (oostzijde)"
A0180002,"22.097",R10,"36850.9939","201377.9489",H191L10,"51.11141452","2.752888141","361.0",2697,"Complex nr 3 Nieuwpoort"
A0100002,"19.069",R10,"126424.1329","178650.2651",S291L10,"50.91769599","4.033483748","159.0",1365,"complex Aalst (19) (oostzijde)"
A0190861,"0.273",R10,"47993.7625","174696.3975",H105L10,"50.87368824","2.919407149","360.0",2696,"Complex nr 5 Ieper-Noord"
A0100671,"0.281",R10,"126357.3127","178762.0013",H106L10,"50.9186977","4.032526339","159.0",1364,"complex Aalst (19) (oostzijde)"
A0190811,"0.06",R11,"48032.1851","174743.8267",H108L20,"50.87412127","2.919939792","360.0",2695,"Complex nr 5 Ieper-Noord"
A0130002,"52.817",R10,"204755.9559","195681.8669",H191L10,"51.06867787","5.149956896","443.0",4410,"Parking Tessenderlo"
A0102651,"0.448",R10,"112090.4427","185361.1345",H206L10,"50.97726259","3.82895915","160.0",1385,"complex nr 17 Wetteren"
A0102641,"0.06",R10,"112057.9771","185324.3501",H207L10,"50.97692981","3.828500693","160.0",1384,"complex nr 17 Wetteren"
A0100001,"35.542",R12,"112084.0433","185352.9769",H292L30,"50.97718884","3.828868875","160.0",1383,"complex nr 17 Wetteren"
A0100001,"35.542",R11,"112084.0433","185352.9769",H292L20,"50.97718884","3.828868875","160.0",1382,"complex nr 17 Wetteren"
A0100001,"35.542",R10,"112084.0433","185352.9769",H292L10,"50.97718884","3.828868875","160.0",1381,"complex nr 17 Wetteren"
A0100002,"35.544",R12,"112067.0503","185333.1379",H291L30,"50.9770094","3.828628973","160.0",1380,"complex nr 17 Wetteren"
A0130001,"52.818",R10,"204745.4439","195676.5249",H192L10,"51.06863085","5.14980613","443.0",4408,"Parking Tessenderlo"
A0130001,"52.818",R11,"204745.4439","195676.5249",H192L20,"51.06863085","5.14980613","443.0",4409,"Parking Tessenderlo"
A0100002,"35.544",R11,"112067.0503","185333.1379",H291L20,"50.9770094","3.828628973","160.0",1379,"complex nr 17 Wetteren"
A0100002,"35.544",R10,"112067.0503","185333.1379",H291L10,"50.9770094","3.828628973","160.0",1378,"complex nr 17 Wetteren"
A0100651,"0.109",R10,"126209.3239","178924.6551",S161L10,"50.9201538","4.030411276","159.0",1377,"complex Aalst (19) (oostzijde)"
A0100611,"0.033",R10,"126214.0167","178919.9073",S181L10,"50.92011132","4.030478321","159.0",1376,"complex Aalst (19) (oostzijde)"
A0105011,"0.526",R11,"126180.6369","178895.5697",S162L20,"50.91989117","4.030005189","159.0",1375,"complex Aalst (19) (oostzijde)"
N0310001,"7.922",R10,"67594.3349","214159.3667",H292L10,"51.2314807","3.188944446","580.0",4400,"N031 Oostendsesteenweg"
N0310001,"7.922",R11,"67594.3349","214159.3667",H292L20,"51.2314807","3.188944446","580.0",4401,"N031 Oostendsesteenweg"
N0310002,"7.926",R10,"67581.3959","214162.2871",H291L10,"51.23150509","3.188758564","580.0",4402,"N031 Oostendsesteenweg"
N0310002,"7.926",R11,"67581.3959","214162.2871",H291L20,"51.23150509","3.188758564","580.0",4403,"N031 Oostendsesteenweg"
N0310251,"0.216",R10,"67613.6971","214160.6261",H206L10,"51.23149478","3.189221325","580.0",4404,"N031 Oostendsesteenweg"
N0310221,"0.035",R10,"67569.5345","214232.3539",H207L10,"51.23213311","3.188572837","580.0",4405,"N031 Oostendsesteenweg"
N0310211,"0.077",R10,"67581.9867","213719.5991",S208L10,"51.22752664","3.188867669","580.0",4406,"N031 Oostendsesteenweg"
N0310261,"0.283",R10,"67539.0165","213709.4451",S205L10,"51.22742925","3.188254924","580.0",4407,"N031 Oostendsesteenweg"
A0010002,"39.67",B09,"158962.7563","217897.1489",H201L10,"51.27088445","4.497182253","463.0",4420,"Halve snede kmpt. 39.7"
A0010002,"39.67",R10,"158962.7563","217897.1489",H201L20,"51.27088445","4.497182253","463.0",4421,"Halve snede kmpt. 39.7"
A0101311,"0.146",R10,"102050.3275","190445.9219",S182L10,"51.02222615","3.685339297","161.0",1396,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0101371,"0.231",R10,"102303.0437","190223.0035",H106L10,"51.02024325","3.688970057","161.0",1395,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0101331,"0.044",R10,"102402.4601","190186.5913",H108L10,"51.01992412","3.690391612","161.0",1394,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0100001,"46.555",R12,"102265.8249","190215.7043",H192L30,"51.02017458","3.688440591","161.0",1393,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0100001,"46.555",R11,"102265.8249","190215.7043",H192L20,"51.02017458","3.688440591","161.0",1392,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0100001,"46.555",R10,"102265.8249","190215.7043",H192L10,"51.02017458","3.688440591","161.0",1391,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0105031,"0.229",R11,"102307.1891","190209.6119",H181L20,"51.02012322","3.68903088","161.0",1390,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0135001,"0.626",R10,"204403.4167","196117.5371",S105L20,"51.07262711","5.144992631","443.0",4419,"Parking Tessenderlo"
A0105031,"0.229",R10,"102307.1891","190209.6119",H181L10,"51.02012322","3.68903088","161.0",1389,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0102631,"0.052",R11,"112611.0419","184945.0089",S208L20,"50.9735558","3.83641414","160.0",1388,"complex nr 17 Wetteren"
A0102631,"0.052",R10,"112611.0419","184945.0089",S208L10,"50.9735558","3.83641414","160.0",1387,"complex nr 17 Wetteren"
A0102661,"0.376",R10,"112573.9659","184917.2883",S205L10,"50.97330424","3.835889102","160.0",1386,"complex nr 17 Wetteren"
A0130002,"52.817",R11,"204755.9559","195681.8669",H191L20,"51.06867787","5.149956896","443.0",4411,"Parking Tessenderlo"
A0139411,"52.747",R10,"204660.1267","195705.0465",H107L10,"51.06889528","5.148593281","443.0",4412,"Parking Tessenderlo"
A0135011,"1.702",R10,"204664.5767","195711.9877",H107L20,"51.06895725","5.148657805","443.0",4413,"Parking Tessenderlo"
A0139402,"52.805",R10,"204787.9617","195717.1539",H106L10,"51.06899202","5.150418792","443.0",4414,"Parking Tessenderlo"
A0135001,"0.073",R10,"204778.1285","195714.5473",H106L20,"51.06896952","5.15027812","443.0",4415,"Parking Tessenderlo"
A0139411,"52.256",R10,"204353.8323","196096.7073",S108L10,"51.07244454","5.144282097","443.0",4416,"Parking Tessenderlo"
A0135011,"1.203",R10,"204361.8157","196101.0367",S108L20,"51.07248271","5.144396643","443.0",4417,"Parking Tessenderlo"
A0139402,"52.257",R10,"204411.5475","196125.5933",S105L10,"51.07269875","5.145109837","443.0",4418,"Parking Tessenderlo"
R0020002,"83.224",R10,"144174.8447","219031.3269",S192L10,"51.2811201","4.28527325","290.0",4431,"Complex nr11 Waaslandhaven Noord"
R0020002,"83.224",R11,"144174.8447","219031.3269",S192L20,"51.2811201","4.28527325","290.0",4432,"Complex nr11 Waaslandhaven Noord"
A0120002,"2.329",R10,"148186.3965","177868.8541",H191L10,"50.9111455","4.342965554","413.0",3101,"Knooppunt Strombeek-Bever Zuid"
R0002691,"2.256",R11,"148660.0653","178377.0337",H150L20,"50.91571495","4.349698782","412.0",3100,"Knooppunt Strombeek-Bever Oost"
B4020002,"0.663",R10,"101998.9363","190448.5575",S192L10,"51.02224559","3.684606526","161.0",1399,"complex nr 14 St-Denijs-Westrem (deel 1:"
B4020001,"0.663",R10,"102011.6723","190442.2181",S191L10,"51.02218966","3.68478887","161.0",1398,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0101411,"0.043",R10,"102063.6061","190483.1143",S183L10,"51.02256156","3.68552367","161.0",1397,"complex nr 14 St-Denijs-Westrem (deel 1:"
A0010002,"39.67",R11,"158962.7563","217897.1489",H201L30,"51.27088445","4.497182253","463.0",4422,"Halve snede kmpt. 39.7"
A0010002,"35.975",R08,"155418.9815","217470.5365",H201L10,"51.26709446","4.446398342","326.0",4423,"Halve snede richting Breda kmpt. 35.9"
A0010002,"35.975",R09,"155418.9815","217470.5365",H201L20,"51.26709446","4.446398342","326.0",4424,"Halve snede richting Breda kmpt. 35.9"
A0010002,"35.975",R10,"155418.9815","217470.5365",H201L30,"51.26709446","4.446398342","326.0",4425,"Halve snede richting Breda kmpt. 35.9"
A0010002,"35.975",R11,"155418.9815","217470.5365",H201L40,"51.26709446","4.446398342","326.0",4426,"Halve snede richting Breda kmpt. 35.9"
R0010001,"0.004",R10,"154687.8713","217096.0359",H192L10,"51.26373483","4.435918479","311.0",4427,"Halve snede richting Breda"
R0010001,"0.004",R11,"154687.8713","217096.0359",H192L20,"51.26373483","4.435918479","311.0",4428,"Halve snede richting Breda"
A0010002,"37.902",B09,"157330.5761","217530.6249",H191L10,"51.26761326","4.473787871","602.0",4440,"E19 snede RSS kmpt 37.9"
A0010002,"37.902",R10,"157330.5761","217530.6249",H191L20,"51.26761326","4.473787871","602.0",4441,"E19 snede RSS kmpt 37.9"
A0010002,"37.902",R11,"157330.5761","217530.6249",H191L30,"51.26761326","4.473787871","602.0",4442,"E19 snede RSS kmpt 37.9"
A0210002,"19.743",B09,"172926.0413","214887.4081",H191L00,"51.24344508","4.697064394","284.0",4443,"Complex Zoersel"
R0002691,"1.525",R10,"148112.1715","177920.6007",H150L20,"50.91161044","4.341909901","413.0",3112,"Knooppunt Strombeek-Bever Zuid"
R0002691,"1.525",R09,"148112.1715","177920.6007",H150L10,"50.91161044","4.341909901","413.0",3111,"Knooppunt Strombeek-Bever Zuid"
A0120411,"0.219",R11,"148265.2033","177864.1897",H108L20,"50.91110381","4.344086116","413.0",3110,"Knooppunt Strombeek-Bever Zuid"
A0120411,"0.219",R10,"148265.2033","177864.1897",H108L10,"50.91110381","4.344086116","413.0",3109,"Knooppunt Strombeek-Bever Zuid"
A0120481,"0.169",R11,"148164.0315","177791.0769",H105L20,"50.91044627","4.342647929","413.0",3108,"Knooppunt Strombeek-Bever Zuid"
A0120481,"0.169",R10,"148164.0315","177791.0769",H105L10,"50.91044627","4.342647929","413.0",3107,"Knooppunt Strombeek-Bever Zuid"
A0120001,"2.346",R12,"148221.4355","177900.1157",H192L30,"50.91142663","4.34346362","413.0",3106,"Knooppunt Strombeek-Bever Zuid"
A0120001,"2.346",R11,"148221.4355","177900.1157",H192L20,"50.91142663","4.34346362","413.0",3105,"Knooppunt Strombeek-Bever Zuid"
R0010001,"14.274",R11,"149985.2231","210949.3991",H304L20,"51.20850625","4.368545689","104.0",500,"Kennedytunnel (linkeroever)"
A0120001,"2.346",R10,"148221.4355","177900.1157",H192L10,"50.91142663","4.34346362","413.0",3104,"Knooppunt Strombeek-Bever Zuid"
R0010001,"14.274",R12,"149985.2231","210949.3991",H304L30,"51.20850625","4.368545689","104.0",501,"Kennedytunnel (linkeroever)"
A0120002,"2.329",R12,"148186.3965","177868.8541",H191L30,"50.9111455","4.342965554","413.0",3103,"Knooppunt Strombeek-Bever Zuid"
R0010661,"0.225",R10,"154066.9081","209101.4505",S205L10,"51.19188137","4.426931511","105.0",502,"Oprit 4 Ring 2"
A0120002,"2.329",R11,"148186.3965","177868.8541",H191L20,"50.9111455","4.342965554","413.0",3102,"Knooppunt Strombeek-Bever Zuid"
R0010351,"0.277",R10,"155311.7307","213011.8185",H206L10,"51.22701921","4.444795709","17.0",503,"complex Deurne (2)"
R0020001,"83.226",R10,"144188.8355","219028.9787",S191L10,"51.28109913","4.285473801","290.0",4433,"Complex nr11 Waaslandhaven Noord"
A0010002,"35.444",R10,"154923.2297","217261.5379",H291L10,"51.26522042","4.439292601","101.0",504,"knooppunt Antwerpen-Noord (E19>A12+R1)"
R0020001,"83.226",R11,"144188.8355","219028.9787",S191L20,"51.28109913","4.285473801","290.0",4434,"Complex nr11 Waaslandhaven Noord"
A0010002,"35.444",R11,"154923.2297","217261.5379",H291L20,"51.26522042","4.439292601","101.0",505,"knooppunt Antwerpen-Noord (E19>A12+R1)"
R0020001,"81.995",R10,"143645.4299","217934.6349",S291L10,"51.27125728","4.277704923","290.0",4435,"Complex nr11 Waaslandhaven Noord"
A0010641,"0.021",R10,"154954.9463","217298.4987",H207L10,"51.26555236","4.439747512","101.0",506,"knooppunt Antwerpen-Noord (E19>A12+R1)"
R0020001,"81.995",R11,"143645.4299","217934.6349",S291L20,"51.27125728","4.277704923","290.0",4436,"Complex nr11 Waaslandhaven Noord"
A0010641,"0.021",R11,"154954.9463","217298.4987",H207L20,"51.26555236","4.439747512","101.0",507,"knooppunt Antwerpen-Noord (E19>A12+R1)"
A0010002,"37.107",R09,"156539.7647","217617.6459",H191L10,"51.26840499","4.462459005","601.0",4437,"E19 snede RSS kmpt 37.1"
R0010002,"0.493",R11,"154397.0137","216753.9933",S291L10,"51.26066279","4.431747324","102.0",508,"Knooppunt E19 - A12"
A0010002,"37.107",R10,"156539.7647","217617.6459",H191L20,"51.26840499","4.462459005","601.0",4438,"E19 snede RSS kmpt 37.1"
R0010002,"0.493",R12,"154397.0137","216753.9933",S291L20,"51.26066279","4.431747324","102.0",509,"Knooppunt E19 - A12"
A0010002,"37.107",R11,"156539.7647","217617.6459",H191L30,"51.26840499","4.462459005","601.0",4439,"E19 snede RSS kmpt 37.1"
R0020001,"81.169",R11,"143283.1671","217204.6029",H192L20,"51.26469153","4.272527612","593.0",4450,"R2 Beverentunnel Midden"
R0020002,"81.169",R10,"143269.2967","217210.7293",H191L10,"51.26474643","4.272328782","593.0",4451,"R2 Beverentunnel Midden"
R0020002,"81.169",R11,"143269.2967","217210.7293",H191L20,"51.26474643","4.272328782","593.0",4452,"R2 Beverentunnel Midden"
R0020001,"81.706",R10,"143518.6339","217678.9123",H192L10,"51.2689574","4.275892645","594.0",4453,"R2 Beverentunnel kant Nederland"
R0020001,"81.706",R11,"143518.6339","217678.9123",H192L20,"51.2689574","4.275892645","594.0",4454,"R2 Beverentunnel kant Nederland"
R0002691,"0.931",R11,"147663.7375","177542.2317",H207L20,"50.90820755","4.33553599","414.0",3123,"Knooppunt Strombeek-Bever West"
R0002691,"0.931",R10,"147663.7375","177542.2317",H207L10,"50.90820755","4.33553599","414.0",3122,"Knooppunt Strombeek-Bever West"
R0002691,"3.801",R11,"147587.5359","177607.0521",H206L20,"50.90878994","4.334452143","414.0",3121,"Knooppunt Strombeek-Bever West"
R0002691,"3.801",R10,"147587.5359","177607.0521",H206L10,"50.90878994","4.334452143","414.0",3120,"Knooppunt Strombeek-Bever West"
R0000002,"42.96",R12,"147647.9237","177560.1857",H291L30,"50.90836889","4.335311037","414.0",3119,"Knooppunt Strombeek-Bever West"
R0000002,"42.96",R11,"147647.9237","177560.1857",H291L20,"50.90836889","4.335311037","414.0",3118,"Knooppunt Strombeek-Bever West"
R0000002,"42.96",R10,"147647.9237","177560.1857",H291L10,"50.90836889","4.335311037","414.0",3117,"Knooppunt Strombeek-Bever West"
R0010121,"0.057",R10,"154410.3179","216743.1863",S207L10,"51.26056555","4.431937779","102.0",510,"Knooppunt E19 - A12"
R0000001,"42.961",R12,"147631.4737","177573.3949",H292L30,"50.90848756","4.335077068","414.0",3116,"Knooppunt Strombeek-Bever West"
R0010121,"0.057",R11,"154410.3179","216743.1863",S207L20,"51.26056555","4.431937779","102.0",511,"Knooppunt E19 - A12"
R0000001,"42.961",R11,"147631.4737","177573.3949",H292L20,"50.90848756","4.335077068","414.0",3115,"Knooppunt Strombeek-Bever West"
A0120001,"37.262",R10,"153937.4341","217151.9273",H392L10,"51.26424287","4.425168001","103.0",512,"knooppunt Antwerpen-Noord (A12)"
R0000001,"42.961",R10,"147631.4737","177573.3949",H292L10,"50.90848756","4.335077068","414.0",3114,"Knooppunt Strombeek-Bever West"
A0120001,"37.262",R11,"153937.4341","217151.9273",H392L20,"51.26424287","4.425168001","103.0",513,"knooppunt Antwerpen-Noord (A12)"
R0002691,"1.525",R11,"148112.1715","177920.6007",H150L30,"50.91161044","4.341909901","413.0",3113,"Knooppunt Strombeek-Bever Zuid"
A0120001,"37.262",R12,"153937.4341","217151.9273",H392L30,"51.26424287","4.425168001","103.0",514,"knooppunt Antwerpen-Noord (A12)"
A0210002,"25.174",B09,"178337.0877","215224.6189",H221L00,"51.24623512","4.77457699","50.0",4444,"Zoersel - Lille"
A0120001,"37.262",R13,"153937.4341","217151.9273",H392L40,"51.26424287","4.425168001","103.0",515,"knooppunt Antwerpen-Noord (A12)"
R0020001,"80.63",R10,"143045.6771","216726.2181",H192L10,"51.26038889","4.269134291","592.0",4445,"R2 Beverentunnel kant Gent"
A0120002,"37.258",R10,"153935.8933","217118.9789",H391L10,"51.26394674","4.425145563","103.0",516,"knooppunt Antwerpen-Noord (A12)"
R0020001,"80.63",R11,"143045.6771","216726.2181",H192L20,"51.26038889","4.269134291","592.0",4446,"R2 Beverentunnel kant Gent"
A0120002,"37.258",R11,"153935.8933","217118.9789",H391L20,"51.26394674","4.425145563","103.0",517,"knooppunt Antwerpen-Noord (A12)"
R0020002,"80.63",R10,"143032.2995","216733.2343",H191L10,"51.2604518","4.268942518","592.0",4447,"R2 Beverentunnel kant Gent"
R0010171,"0.058",R10,"153933.1215","217101.7593",H307L10,"51.26379198","4.425105664","103.0",518,"knooppunt Antwerpen-Noord (A12)"
R0020002,"80.63",R11,"143032.2995","216733.2343",H191L20,"51.2604518","4.268942518","592.0",4448,"R2 Beverentunnel kant Gent"
R0010171,"0.058",R11,"153933.1215","217101.7593",H307L20,"51.26379198","4.425105664","103.0",519,"knooppunt Antwerpen-Noord (A12)"
R0020001,"81.169",R10,"143283.1671","217204.6029",H192L10,"51.26469153","4.272527612","593.0",4449,"R2 Beverentunnel Midden"
R0020001,"79.995",R11,"142752.1545","216166.4875",H192L20,"51.2553543","4.2649406","542.0",4460,"R2 RSS H20 I04 kmpt 79.99"
R0020002,"79.995",R10,"142744.4103","216170.4823",H191L10,"51.25539012","4.264829594","542.0",4461,"R2 RSS H20 I04 kmpt 79.99"
R0020002,"79.995",R11,"142744.4103","216170.4823",H191L20,"51.25539012","4.264829594","542.0",4462,"R2 RSS H20 I04 kmpt 79.99"
R0020001,"79.251",R09,"142300.9501","215588.6161",H192L10,"51.25015443","4.258489832","543.0",4463,"R2 RSS I03 kmpt 79.24"
